-15.1821974118092,1,-5.96636137925088,-3.19302006624639
-15.1821974118092,1,4.35237016528845,6.41892588231713
10.1567384475377,2,7.96779369935393,-0.358397690579295
10.1567384475377,2,-4.65558662544936,3.36933476384729
16.5681448288053,3,8.89350537210703,1.99131650850177
16.5681448288053,3,-8.76427459064871,3.85463112965226
4.14878106282374,4,3.21595584973693,-0.129173859022558
4.14878106282374,4,8.69410462211818,-0.447607557289302
-10.1579226164776,5,2.58228087797761,-6.27564797177911
-10.1579226164776,5,3.74045693315566,5.88479721453041
2.2630719846138,6,-8.76427459064871,6.54746637213975
2.2630719846138,6,-5.88050850201398,-3.19302006624639
-0.720262730099925,7,-5.88050850201398,3.36933476384729
-0.720262730099925,7,3.03347532171756,-0.455398699268699
3.95124275624328,8,-6.46886494942009,5.88479721453041
3.95124275624328,8,-5.75714957434684,1.99131650850177
-11.9886852599886,9,3.74045693315566,-7.84112748224288
-11.9886852599886,9,5.54890442639589,-1.77451140712947
6.58237745405282,10,-2.31792563572526,4.47421892080456
6.58237745405282,10,5.39682839997113,4.646274773404
3.53729996095659,11,5.39682839997113,-1.77451140712947
3.53729996095659,11,9.83812189660966,2.9412038763985
13.9644409599929,12,-0.0460151582956314,6.41892588231713
13.9644409599929,12,-2.31792563572526,5.6586552457884
12.408353422129,13,4.35237016528845,2.9412038763985
12.408353422129,13,-7.48889808077365,6.54746637213975
25.8679543561182,14,9.83812189660966,5.6586552457884
25.8679543561182,14,-0.0460151582956314,1.06072623282671
-0.981830302320811,15,-2.39929641131312,1.06072623282671
-0.981830302320811,15,8.89350537210703,-0.129173859022558
8.92658542113324,16,5.54890442639589,0.594391603954136
8.92658542113324,16,7.96779369935393,-7.84112748224288
24.5843369777193,17,8.69410462211818,5.78712463378906
24.5843369777193,17,-5.96636137925088,-6.27564797177911
-28.7320911735516,18,-5.75714957434684,-9.53337595332414
-28.7320911735516,18,-2.27771814912558,4.47421892080456
3.1651151872652,19,3.03347532171756,-0.455398699268699
3.1651151872652,19,-6.46886494942009,-5.10405445937067
-0.136894709519224,20,-7.48889808077365,4.646274773404
-0.136894709519224,20,-2.39929641131312,0.594391603954136
2.03016159470401,21,-4.65558662544936,3.85463112965226
2.03016159470401,21,-9.73219333682209,-9.53337595332414
-4.1070898004021,22,-2.27771814912558,-0.447607557289302
-4.1070898004021,22,-2.35224085859954,-0.358397690579295
2.41624726096577,23,-9.73219333682209,7.22418953664601
2.41624726096577,23,2.58228087797761,7.22418953664601
-5.9304071799416,24,-2.35224085859954,-1.23805785551667
-5.9304071799416,24,7.3938169144094,-1.23805785551667
-0.995805663747311,25,7.3938169144094,-5.10405445937067
-0.995805663747311,25,3.21595584973693,5.78712463378906
